,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date
4681152,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-14,-12.0,-2.0,-17.0,-22.0,-12.0,7.0,2020-07-14
4681153,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-15,-10.0,1.0,-9.0,-20.0,-11.0,6.0,2020-07-15
4681154,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-16,-9.0,3.0,0.0,-20.0,-11.0,6.0,2020-07-16
4681155,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-17,-14.0,-3.0,-15.0,-22.0,-12.0,7.0,2020-07-17
4681156,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-18,-13.0,0.0,-15.0,-26.0,-11.0,6.0,2020-07-18
4681157,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-19,-13.0,0.0,6.0,-28.0,-10.0,5.0,2020-07-19
4681158,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-20,-11.0,1.0,-4.0,-20.0,-9.0,5.0,2020-07-20
4681159,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-21,-7.0,3.0,0.0,-19.0,-10.0,6.0,2020-07-21
4681160,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-22,-4.0,4.0,-1.0,-16.0,-9.0,4.0,2020-07-22
4681161,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-23,6.0,3.0,9.0,-39.0,-58.0,18.0,2020-07-23
4681162,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-24,-2.0,1.0,26.0,-42.0,-61.0,21.0,2020-07-24
4681163,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-25,-16.0,-3.0,-19.0,-28.0,-20.0,8.0,2020-07-25
4681164,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-26,-18.0,-4.0,-21.0,-29.0,-12.0,6.0,2020-07-26
4681165,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-27,-13.0,-1.0,-14.0,-20.0,-11.0,6.0,2020-07-27
4681166,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-28,-10.0,0.0,-8.0,-21.0,-12.0,7.0,2020-07-28
4681167,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-29,-12.0,1.0,-3.0,-22.0,-12.0,6.0,2020-07-29
4681168,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-30,-11.0,2.0,-2.0,-22.0,-12.0,6.0,2020-07-30
4681169,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-07-31,-14.0,1.0,-5.0,-23.0,-12.0,7.0,2020-07-31
4681170,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-01,-15.0,3.0,3.0,-26.0,-9.0,5.0,2020-08-01
4681171,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-02,-15.0,2.0,9.0,-29.0,-10.0,5.0,2020-08-02
4681172,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-03,-12.0,0.0,3.0,-22.0,-12.0,6.0,2020-08-03
4681173,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-04,-8.0,5.0,8.0,-22.0,-13.0,6.0,2020-08-04
4681174,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-05,-9.0,3.0,6.0,-23.0,-14.0,6.0,2020-08-05
4681175,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-06,-9.0,3.0,4.0,-23.0,-14.0,6.0,2020-08-06
4681176,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-07,-11.0,1.0,1.0,-24.0,-15.0,7.0,2020-08-07
4681177,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-08,-14.0,2.0,0.0,-25.0,-12.0,5.0,2020-08-08
4681178,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-09,-12.0,1.0,10.0,-23.0,-11.0,4.0,2020-08-09
4681179,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-10,8.0,4.0,36.0,-42.0,-64.0,19.0,2020-08-10
4681180,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-11,3.0,8.0,20.0,-28.0,-33.0,11.0,2020-08-11
4681181,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-12,3.0,8.0,23.0,-29.0,-37.0,11.0,2020-08-12
4681182,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-13,8.0,10.0,30.0,-32.0,-53.0,15.0,2020-08-13
4681183,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-14,1.0,6.0,29.0,-34.0,-57.0,18.0,2020-08-14
4681184,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-15,-14.0,0.0,6.0,-29.0,-41.0,9.0,2020-08-15
4681185,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-16,-19.0,-3.0,-5.0,-30.0,-18.0,5.0,2020-08-16
4681186,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-17,-11.0,-1.0,-3.0,-26.0,-17.0,7.0,2020-08-17
4681187,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-18,-9.0,1.0,4.0,-25.0,-15.0,7.0,2020-08-18
4681188,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-19,-12.0,0.0,2.0,-25.0,-15.0,7.0,2020-08-19
4681189,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-20,-11.0,2.0,-4.0,-26.0,-14.0,7.0,2020-08-20
4681190,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-21,-15.0,-3.0,-4.0,-27.0,-15.0,8.0,2020-08-21
4681191,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-22,-15.0,-1.0,-8.0,-28.0,-12.0,6.0,2020-08-22
4681192,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-23,-17.0,-3.0,-9.0,-31.0,-11.0,5.0,2020-08-23
4681193,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-24,-13.0,-3.0,-5.0,-24.0,-12.0,6.0,2020-08-24
4681194,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-25,-7.0,3.0,1.0,-22.0,-12.0,6.0,2020-08-25
4681195,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-26,-11.0,0.0,-2.0,-23.0,-12.0,6.0,2020-08-26
4681196,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-27,-12.0,0.0,-7.0,-24.0,-12.0,6.0,2020-08-27
4681197,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-28,-14.0,-2.0,-6.0,-25.0,-13.0,7.0,2020-08-28
4681198,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-29,-13.0,0.0,-5.0,-26.0,-12.0,5.0,2020-08-29
4681199,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-30,-14.0,0.0,-8.0,-29.0,-10.0,5.0,2020-08-30
4681200,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-08-31,-13.0,-2.0,-10.0,-23.0,-10.0,6.0,2020-08-31
4681201,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-01,-11.0,1.0,-3.0,-22.0,-11.0,6.0,2020-09-01
4681202,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-02,-15.0,-3.0,-10.0,-25.0,-12.0,6.0,2020-09-02
4681203,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-03,-13.0,-1.0,-11.0,-24.0,-12.0,6.0,2020-09-03
4681204,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-04,-13.0,-1.0,-10.0,-24.0,-12.0,7.0,2020-09-04
4681205,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-05,-12.0,2.0,-12.0,-27.0,-11.0,6.0,2020-09-05
4681206,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-06,-20.0,-8.0,-23.0,-35.0,-13.0,6.0,2020-09-06
4681207,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-07,-22.0,-13.0,-23.0,-29.0,-19.0,9.0,2020-09-07
4681208,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-08,-9.0,1.0,0.0,-21.0,-12.0,5.0,2020-09-08
4681209,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-09,-12.0,-3.0,-3.0,-22.0,-12.0,5.0,2020-09-09
4681210,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-10,-10.0,0.0,-4.0,-20.0,-12.0,5.0,2020-09-10
4681211,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-11,-12.0,-2.0,-2.0,-21.0,-12.0,6.0,2020-09-11
4681212,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-12,-12.0,-3.0,-15.0,-25.0,-13.0,5.0,2020-09-12
4681213,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-13,-11.0,-2.0,-1.0,-25.0,-9.0,3.0,2020-09-13
4681214,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-14,-11.0,-4.0,2.0,-19.0,-9.0,4.0,2020-09-14
4681215,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-15,-5.0,2.0,11.0,-17.0,-10.0,4.0,2020-09-15
4681216,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-16,-9.0,-1.0,7.0,-18.0,-10.0,4.0,2020-09-16
4681217,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-17,-10.0,-3.0,0.0,-19.0,-11.0,4.0,2020-09-17
4681218,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-18,-11.0,-3.0,-6.0,-19.0,-11.0,5.0,2020-09-18
4681219,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-19,-8.0,1.0,12.0,-12.0,-9.0,2.0,2020-09-19
4681220,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-20,-3.0,2.0,27.0,-7.0,-8.0,0.0,2020-09-20
4681221,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-21,21.0,5.0,76.0,-25.0,-62.0,14.0,2020-09-21
4681222,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-22,12.0,5.0,53.0,-34.0,-60.0,16.0,2020-09-22
4681223,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-23,-14.0,-2.0,-10.0,-18.0,-9.0,5.0,2020-09-23
4681224,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-24,-15.0,-5.0,-17.0,-22.0,-10.0,6.0,2020-09-24
4681225,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-25,-15.0,-4.0,-25.0,-19.0,-10.0,7.0,2020-09-25
4681226,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-26,-12.0,0.0,-15.0,-20.0,-7.0,5.0,2020-09-26
4681227,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-27,-9.0,2.0,7.0,-20.0,-6.0,3.0,2020-09-27
4681228,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-28,-7.0,1.0,2.0,-15.0,-9.0,4.0,2020-09-28
4681229,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-29,-4.0,3.0,6.0,-16.0,-9.0,4.0,2020-09-29
4681230,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-09-30,-5.0,5.0,4.0,-16.0,-8.0,3.0,2020-09-30
4681231,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-01,-9.0,1.0,-3.0,-18.0,-8.0,4.0,2020-10-01
4681232,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-02,-11.0,-2.0,2.0,-19.0,-9.0,5.0,2020-10-02
4681233,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-03,-9.0,1.0,11.0,-17.0,-9.0,4.0,2020-10-03
4681234,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-04,-10.0,0.0,12.0,-18.0,-8.0,3.0,2020-10-04
4681235,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-05,-11.0,-2.0,-4.0,-17.0,-9.0,4.0,2020-10-05
4681236,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-06,-6.0,1.0,7.0,-16.0,-9.0,4.0,2020-10-06
4681237,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-07,-10.0,-2.0,-2.0,-17.0,-9.0,4.0,2020-10-07
4681238,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-08,-15.0,-7.0,-30.0,-20.0,-10.0,6.0,2020-10-08
4681239,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-09,-17.0,-7.0,-26.0,-21.0,-11.0,7.0,2020-10-09
4681240,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-10,-17.0,-7.0,-33.0,-30.0,-16.0,8.0,2020-10-10
4681241,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-11,-8.0,2.0,7.0,-18.0,-7.0,3.0,2020-10-11
4681242,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-12,-10.0,-2.0,0.0,-17.0,-9.0,4.0,2020-10-12
4681243,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-13,-7.0,1.0,8.0,-16.0,-9.0,4.0,2020-10-13
4681244,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-14,-8.0,-1.0,8.0,-16.0,-9.0,4.0,2020-10-14
4681245,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-15,-6.0,3.0,-5.0,-15.0,-9.0,4.0,2020-10-15
4681246,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-16,-7.0,1.0,-1.0,-16.0,-10.0,5.0,2020-10-16
4681247,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-17,-11.0,-4.0,-34.0,-20.0,-11.0,6.0,2020-10-17
4681248,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-18,-4.0,4.0,18.0,-11.0,-7.0,2.0,2020-10-18
4681249,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-19,-11.0,-5.0,-13.0,-16.0,-9.0,5.0,2020-10-19
4681250,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-20,-2.0,4.0,8.0,-15.0,-8.0,4.0,2020-10-20
4681251,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-21,-6.0,1.0,9.0,-15.0,-8.0,3.0,2020-10-21
4681252,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-22,-8.0,-1.0,-10.0,-17.0,-9.0,4.0,2020-10-22
4681253,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-23,-11.0,-3.0,-21.0,-18.0,-10.0,6.0,2020-10-23
4681254,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-24,-3.0,4.0,11.0,-11.0,-11.0,3.0,2020-10-24
4681255,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-25,-3.0,5.0,24.0,-9.0,-7.0,1.0,2020-10-25
4681256,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-26,-6.0,0.0,3.0,-15.0,-8.0,3.0,2020-10-26
4681257,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-27,-3.0,3.0,9.0,-15.0,-8.0,4.0,2020-10-27
4681258,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-28,-5.0,1.0,7.0,-16.0,-8.0,3.0,2020-10-28
4681259,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-29,-6.0,0.0,3.0,-16.0,-8.0,4.0,2020-10-29
4681260,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-30,-7.0,0.0,-3.0,-17.0,-8.0,4.0,2020-10-30
4681261,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-10-31,-5.0,2.0,14.0,-11.0,-7.0,2.0,2020-10-31
4681262,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-01,-5.0,2.0,19.0,-12.0,-6.0,2.0,2020-11-01
4681263,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-02,-5.0,-4.0,-19.0,-17.0,-11.0,5.0,2020-11-02
4681264,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-03,16.0,5.0,33.0,-36.0,-57.0,17.0,2020-11-03
4681265,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-04,-10.0,-1.0,-1.0,-16.0,-6.0,3.0,2020-11-04
4681266,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-05,-8.0,0.0,0.0,-17.0,-7.0,4.0,2020-11-05
4681267,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-06,-11.0,-3.0,-3.0,-18.0,-7.0,5.0,2020-11-06
4681268,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-07,-10.0,-2.0,-13.0,-19.0,-5.0,4.0,2020-11-07
4681269,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-08,-7.0,1.0,15.0,-15.0,-7.0,3.0,2020-11-08
4681270,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-09,-10.0,-3.0,-5.0,-17.0,-7.0,4.0,2020-11-09
4681271,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-10,-4.0,2.0,0.0,-16.0,-8.0,4.0,2020-11-10
4681272,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-11,-6.0,0.0,1.0,-17.0,-8.0,4.0,2020-11-11
4681273,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-12,-7.0,0.0,-2.0,-17.0,-8.0,4.0,2020-11-12
4681274,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-13,-9.0,-1.0,-1.0,-18.0,-9.0,5.0,2020-11-13
4681275,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-14,-6.0,1.0,10.0,-14.0,-10.0,4.0,2020-11-14
4681276,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-15,-6.0,3.0,21.0,-13.0,-7.0,2.0,2020-11-15
4681277,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-16,-9.0,-2.0,0.0,-17.0,-8.0,4.0,2020-11-16
4681278,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-17,-6.0,0.0,7.0,-17.0,-8.0,4.0,2020-11-17
4681279,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-18,-8.0,-1.0,7.0,-17.0,-8.0,4.0,2020-11-18
4681280,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-19,-9.0,-1.0,-1.0,-18.0,-8.0,4.0,2020-11-19
4681281,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-20,-11.0,-1.0,-15.0,-19.0,-9.0,6.0,2020-11-20
4681282,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-21,-9.0,1.0,4.0,-15.0,-7.0,3.0,2020-11-21
4681283,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-22,-6.0,-1.0,17.0,-12.0,-8.0,2.0,2020-11-22
4681284,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-23,9.0,1.0,29.0,-38.0,-60.0,17.0,2020-11-23
4681285,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-24,-9.0,0.0,-5.0,-17.0,-7.0,4.0,2020-11-24
4681286,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-25,-9.0,0.0,-10.0,-18.0,-7.0,4.0,2020-11-25
4681287,JP,Japan,,,,,,ChIJLxl_1w9OZzQRRFJmfNR1QvU,2020-11-26,-8.0,1.0,-4.0,-18.0,-7.0,4.0,2020-11-26
4681784,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-16,-8.0,-6.0,-42.0,-12.0,-2.0,3.0,2020-02-16
4681785,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-17,-1.0,1.0,1.0,-2.0,1.0,1.0,2020-02-17
4681786,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-18,0.0,-1.0,0.0,-4.0,0.0,1.0,2020-02-18
4681787,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-19,1.0,1.0,6.0,-4.0,1.0,1.0,2020-02-19
4681788,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-20,3.0,4.0,5.0,-4.0,0.0,0.0,2020-02-20
4681789,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-21,0.0,2.0,9.0,-2.0,0.0,1.0,2020-02-21
4681790,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-22,-5.0,-1.0,-23.0,-8.0,-2.0,3.0,2020-02-22
4681791,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-23,-2.0,2.0,-3.0,-5.0,-1.0,1.0,2020-02-23
4681792,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-24,17.0,2.0,53.0,-25.0,-44.0,11.0,2020-02-24
4681793,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-25,-2.0,5.0,-1.0,-4.0,1.0,1.0,2020-02-25
4681794,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-26,-2.0,4.0,5.0,-6.0,1.0,1.0,2020-02-26
4681795,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-27,-2.0,6.0,-1.0,-9.0,1.0,2.0,2020-02-27
4681796,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-28,-2.0,14.0,0.0,-13.0,1.0,2.0,2020-02-28
4681797,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-02-29,-9.0,9.0,-31.0,-29.0,2.0,5.0,2020-02-29
4681798,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-01,-10.0,10.0,8.0,-29.0,1.0,4.0,2020-03-01
4681799,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-02,-7.0,6.0,8.0,-17.0,-1.0,3.0,2020-03-02
4681800,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-03,-3.0,8.0,19.0,-21.0,-3.0,3.0,2020-03-03
4681801,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-04,-13.0,-2.0,-20.0,-21.0,-3.0,5.0,2020-03-04
4681802,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-05,-8.0,3.0,-8.0,-22.0,-3.0,4.0,2020-03-05
4681803,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-06,-11.0,2.0,5.0,-23.0,-3.0,5.0,2020-03-06
4681804,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-07,-12.0,4.0,10.0,-33.0,-3.0,5.0,2020-03-07
4681805,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-08,-23.0,-10.0,-57.0,-42.0,-8.0,8.0,2020-03-08
4681806,JP,Japan,Aichi,,,JP-23,,ChIJ5zKTSdW6BGARp0EVGF2mX-s,2020-03-09,-6.0,2.0,25.0,-18.0,-3.0,3.0,2020-03-09
